Factor,Año,Codigo Municipio,Municipio,Tipo de Información,Nivel Académico,Valor
Deserción,2022,25175,Chía,Oficial,Total, 0.040000 
Deserción,2022,25175,Chía,No Oficial,Transición, 0.055000 
Deserción,2022,25175,Chía,No Oficial,Primaria, 0.052000 
Deserción,2022,25175,Chía,No Oficial,Secundaria, 0.043000 
Deserción,2022,25175,Chía,No Oficial,Media, 0.020000 
Deserción,2022,25175,Chía,No Oficial,Total, 0.045000 
Deserción,2022,25200,Cogua,Oficial,Transición, 0.046000 
Deserción,2022,25200,Cogua,Oficial,Primaria, 0.010000 
Deserción,2022,25200,Cogua,Oficial,Secundaria, 0.026000 
Deserción,2022,25200,Cogua,Oficial,Media, 0.019000 
Deserción,2022,25200,Cogua,Oficial,Total, 0.020000 
Deserción,2022,25200,Cogua,No Oficial,Transición, 0.017000 
Deserción,2022,25200,Cogua,No Oficial,Primaria, 0.043000 
Deserción,2022,25200,Cogua,No Oficial,Secundaria, 0.010000 
Deserción,2022,25200,Cogua,No Oficial,Media, 0.007000 
Deserción,2022,25200,Cogua,No Oficial,Total, 0.025000 
Deserción,2022,25214,Cota,Oficial,Transición, 0.047000 
Deserción,2022,25214,Cota,Oficial,Primaria, 0.030000 
Deserción,2022,25214,Cota,Oficial,Secundaria, 0.032000 
Deserción,2022,25214,Cota,Oficial,Media, 0.011000 
Deserción,2022,25214,Cota,Oficial,Total, 0.029000 
Deserción,2022,25214,Cota,No Oficial,Transición, 0.018000 
Deserción,2022,25214,Cota,No Oficial,Primaria, 0.015000 
Deserción,2022,25214,Cota,No Oficial,Secundaria, 0.017000 
Deserción,2022,25214,Cota,No Oficial,Media, 0.008000 
Deserción,2022,25214,Cota,No Oficial,Total, 0.015000 
Deserción,2022,25295,Gachancipá,Oficial,Transición, 0.073000 
Deserción,2022,25295,Gachancipá,Oficial,Primaria, 0.052000 
Deserción,2022,25295,Gachancipá,Oficial,Secundaria, 0.054000 
Deserción,2022,25295,Gachancipá,Oficial,Media, 0.043000 
Deserción,2022,25295,Gachancipá,Oficial,Total, 0.054000 
Deserción,2022,25295,Gachancipá,No Oficial,Transición, 0.008000 
Deserción,2022,25295,Gachancipá,No Oficial,Primaria, 0.009000 
Deserción,2022,25295,Gachancipá,No Oficial,Secundaria, 0.024000 
Deserción,2022,25295,Gachancipá,No Oficial,Media, 0.014000 
Deserción,2022,25295,Gachancipá,No Oficial,Total, 0.013000 
Deserción,2022,25486,Nemocón,Oficial,Transición, 0.062000 
Deserción,2022,25486,Nemocón,Oficial,Primaria, 0.028000 
Deserción,2022,25486,Nemocón,Oficial,Secundaria, 0.066000 
Deserción,2022,25486,Nemocón,Oficial,Media, 0.042000 
Deserción,2022,25486,Nemocón,Oficial,Total, 0.047000 
Deserción,2022,25486,Nemocón,No Oficial,Transición, 0.010000 
Deserción,2022,25486,Nemocón,No Oficial,Primaria, 0.009000 
Deserción,2022,25486,Nemocón,No Oficial,Secundaria, 0.011000 
Deserción,2022,25486,Nemocón,No Oficial,Media, -   
Deserción,2022,25486,Nemocón,No Oficial,Total, 0.008000 
Deserción,2022,25758,Sopó,Oficial,Transición, 0.035000 
Deserción,2022,25758,Sopó,Oficial,Primaria, 0.020000 
Deserción,2022,25758,Sopó,Oficial,Secundaria, 0.017000 
Deserción,2022,25758,Sopó,Oficial,Media, 0.015000 
Deserción,2022,25758,Sopó,Oficial,Total, 0.019000 
Deserción,2022,25758,Sopó,No Oficial,Transición, 0.044000 
Deserción,2022,25758,Sopó,No Oficial,Primaria, 0.003000 
Deserción,2022,25758,Sopó,No Oficial,Secundaria, 0.006000 
Deserción,2022,25758,Sopó,No Oficial,Media, 0.005000 
Deserción,2022,25758,Sopó,No Oficial,Total, 0.013000 
Deserción,2022,25785,Tabio,Oficial,Transición, 0.034000 
Deserción,2022,25785,Tabio,Oficial,Primaria, 0.028000 
Deserción,2022,25785,Tabio,Oficial,Secundaria, 0.042000 
Deserción,2022,25785,Tabio,Oficial,Media, 0.039000 
Deserción,2022,25785,Tabio,Oficial,Total, 0.035000 
Deserción,2022,25785,Tabio,No Oficial,Transición, 0.013000 
Deserción,2022,25785,Tabio,No Oficial,Primaria, 0.019000 
Deserción,2022,25785,Tabio,No Oficial,Secundaria, 0.033000 
Deserción,2022,25785,Tabio,No Oficial,Media, -   
Deserción,2022,25785,Tabio,No Oficial,Total, 0.020000 
Deserción,2022,25799,Tenjo,Oficial,Transición, 0.042000 
Deserción,2022,25799,Tenjo,Oficial,Primaria, 0.043000 
Deserción,2022,25799,Tenjo,Oficial,Secundaria, 0.043000 
Deserción,2022,25799,Tenjo,Oficial,Media, 0.011000 
Deserción,2022,25799,Tenjo,Oficial,Total, 0.039000 
Deserción,2022,25799,Tenjo,No Oficial,Transición, 0.021000 
Deserción,2022,25799,Tenjo,No Oficial,Primaria, 0.022000 
Deserción,2022,25799,Tenjo,No Oficial,Secundaria, 0.032000 
Deserción,2022,25799,Tenjo,No Oficial,Media, 0.012000 
Deserción,2022,25799,Tenjo,No Oficial,Total, 0.024000 
Deserción,2022,25817,Tocancipá,Oficial,Transición, 0.037000 
Deserción,2022,25817,Tocancipá,Oficial,Primaria, 0.029000 
Deserción,2022,25817,Tocancipá,Oficial,Secundaria, 0.043000 
Deserción,2022,25817,Tocancipá,Oficial,Media, 0.022000 
Deserción,2022,25817,Tocancipá,Oficial,Total, 0.034000 
Deserción,2022,25817,Tocancipá,No Oficial,Transición, 0.005000 
Deserción,2022,25817,Tocancipá,No Oficial,Primaria, 0.002000 
Deserción,2022,25817,Tocancipá,No Oficial,Secundaria, 0.007000 
Deserción,2022,25817,Tocancipá,No Oficial,Media, 0.014000 
Deserción,2022,25817,Tocancipá,No Oficial,Total, 0.006000 
Deserción,2022,25899,Zipaquirá,Oficial,Transición, 0.057000 
Deserción,2022,25899,Zipaquirá,Oficial,Primaria, 0.045000 
Deserción,2022,25899,Zipaquirá,Oficial,Secundaria, 0.079000 
Deserción,2022,25899,Zipaquirá,Oficial,Media, 0.039000 
Deserción,2022,25899,Zipaquirá,Oficial,Total, 0.058000 
Deserción,2022,25899,Zipaquirá,No Oficial,Transición, 0.010000 
Deserción,2022,25899,Zipaquirá,No Oficial,Primaria, 0.016000 
Deserción,2022,25899,Zipaquirá,No Oficial,Secundaria, 0.010000 
Deserción,2022,25899,Zipaquirá,No Oficial,Media, 0.010000 
Deserción,2022,25899,Zipaquirá,No Oficial,Total, 0.013000 
Deserción,2023,25126,Cajicá,Oficial,Transición, 0.037891 
Deserción,2023,25126,Cajicá,Oficial,Primaria, 0.027523 
Deserción,2023,25126,Cajicá,Oficial,Secundaria, 0.036770 
Deserción,2023,25126,Cajicá,Oficial,Media, 0.034343 
Deserción,2023,25126,Cajicá,Oficial,Total, 0.032589 
Deserción,2023,25126,Cajicá,No Oficial,Transición, 0.076923 
Deserción,2023,25126,Cajicá,No Oficial,Primaria, 0.053030 
Deserción,2023,25126,Cajicá,No Oficial,Secundaria, 0.049689 
Deserción,2023,25126,Cajicá,No Oficial,Media, 0.017294 
Deserción,2023,25126,Cajicá,No Oficial,Total, 0.048602 
Deserción,2023,25175,Chía,Oficial,Transición, 0.063830 
Deserción,2023,25175,Chía,Oficial,Primaria, 0.039668 
Deserción,2023,25175,Chía,Oficial,Secundaria, 0.041127 
Deserción,2023,25175,Chía,Oficial,Media, 0.027328 
Deserción,2023,25175,Chía,Oficial,Total, 0.040265 
Deserción,2023,25175,Chía,No Oficial,Transición, 0.126808 
Deserción,2023,25175,Chía,No Oficial,Primaria, 0.051708 
Deserción,2023,25175,Chía,No Oficial,Secundaria, 0.043266 
Deserción,2023,25175,Chía,No Oficial,Media, 0.019943 
Deserción,2023,25175,Chía,No Oficial,Total, 0.048786 
Deserción,2023,25200,Cogua,Oficial,Transición, 0.046099 
Deserción,2023,25200,Cogua,Oficial,Primaria, 0.010190 
Deserción,2023,25200,Cogua,Oficial,Secundaria, 0.025934 
Deserción,2023,25200,Cogua,Oficial,Media, 0.018987 
Deserción,2023,25200,Cogua,Oficial,Total, 0.020062 
Deserción,2023,25200,Cogua,No Oficial,Transición, 0.026549 
Deserción,2023,25200,Cogua,No Oficial,Primaria, 0.042506 
Deserción,2023,25200,Cogua,No Oficial,Secundaria, 0.010239 
Deserción,2023,25200,Cogua,No Oficial,Media, 0.007194 
Deserción,2023,25200,Cogua,No Oficial,Total, 0.026210 
Deserción,2023,25214,Cota,Oficial,Transición, 0.047009 
Deserción,2023,25214,Cota,Oficial,Primaria, 0.029529 
Deserción,2023,25214,Cota,Oficial,Secundaria, 0.032451 
Deserción,2023,25214,Cota,Oficial,Media, 0.010730 
Deserción,2023,25214,Cota,Oficial,Total, 0.029129 
Deserción,2023,25214,Cota,No Oficial,Transición, 0.036298 
Deserción,2023,25214,Cota,No Oficial,Primaria, 0.014750 
Deserción,2023,25214,Cota,No Oficial,Secundaria, 0.016717 
Deserción,2023,25214,Cota,No Oficial,Media, 0.007524 
Deserción,2023,25214,Cota,No Oficial,Total, 0.015528 
Deserción,2023,25295,Gachancipá,Oficial,Transición, 0.068100 
Deserción,2023,25295,Gachancipá,Oficial,Primaria, 0.049233 
Deserción,2023,25295,Gachancipá,Oficial,Secundaria, 0.048168 
Deserción,2023,25295,Gachancipá,Oficial,Media, 0.042553 
Deserción,2023,25295,Gachancipá,Oficial,Total, 0.050222 
Deserción,2023,25295,Gachancipá,No Oficial,Transición, 0.014286 
Deserción,2023,25295,Gachancipá,No Oficial,Primaria, 0.009174 
Deserción,2023,25295,Gachancipá,No Oficial,Secundaria, 0.024476 
Deserción,2023,25295,Gachancipá,No Oficial,Media, 0.014493 
Deserción,2023,25295,Gachancipá,No Oficial,Total, 0.014423 
Deserción,2023,25486,Nemocón,Oficial,Transición, 0.061818 
Deserción,2023,25486,Nemocón,Oficial,Primaria, 0.028271 
Deserción,2023,25486,Nemocón,Oficial,Secundaria, 0.065652 
Deserción,2023,25486,Nemocón,Oficial,Media, 0.041841 
Deserción,2023,25486,Nemocón,Oficial,Total, 0.046736 
Deserción,2023,25486,Nemocón,No Oficial,Transición, 0.021739 
Deserción,2023,25486,Nemocón,No Oficial,Primaria, 0.008772 
Deserción,2023,25486,Nemocón,No Oficial,Secundaria, 0.011429 
Deserción,2023,25486,Nemocón,No Oficial,Media, -   
Deserción,2023,25486,Nemocón,No Oficial,Total, 0.009363 
Deserción,2023,25758,Sopó,Oficial,Transición, 0.034615 
Deserción,2023,25758,Sopó,Oficial,Primaria, 0.020000 
Deserción,2023,25758,Sopó,Oficial,Secundaria, 0.016790 
Deserción,2023,25758,Sopó,Oficial,Media, 0.015054 
Deserción,2023,25758,Sopó,Oficial,Total, 0.019067 
Deserción,2023,25758,Sopó,No Oficial,Transición, 0.127660 
Deserción,2023,25758,Sopó,No Oficial,Primaria, 0.002874 
Deserción,2023,25758,Sopó,No Oficial,Secundaria, 0.006098 
Deserción,2023,25758,Sopó,No Oficial,Media, 0.005128 
Deserción,2023,25758,Sopó,No Oficial,Total, 0.015748 
Deserción,2023,25785,Tabio,Oficial,Transición, 0.034043 
Deserción,2023,25785,Tabio,Oficial,Primaria, 0.027687 
Deserción,2023,25785,Tabio,Oficial,Secundaria, 0.042266 
Deserción,2023,25785,Tabio,Oficial,Media, 0.038929 
Deserción,2023,25785,Tabio,Oficial,Total, 0.035164 
Deserción,2023,25785,Tabio,No Oficial,Transición, 0.028369 
Deserción,2023,25785,Tabio,No Oficial,Primaria, 0.018978 
Deserción,2023,25785,Tabio,No Oficial,Secundaria, 0.032680 
Deserción,2023,25785,Tabio,No Oficial,Media, -   
Deserción,2023,25785,Tabio,No Oficial,Total, 0.022084 
Deserción,2023,25799,Tenjo,Oficial,Transición, 0.041985 
Deserción,2023,25799,Tenjo,Oficial,Primaria, 0.042669 
Deserción,2023,25799,Tenjo,Oficial,Secundaria, 0.043134 
Deserción,2023,25799,Tenjo,Oficial,Media, 0.011331 
Deserción,2023,25799,Tenjo,Oficial,Total, 0.039145 
Deserción,2023,25799,Tenjo,No Oficial,Transición, 0.033816 
Deserción,2023,25799,Tenjo,No Oficial,Primaria, 0.022479 
Deserción,2023,25799,Tenjo,No Oficial,Secundaria, 0.032212 
Deserción,2023,25799,Tenjo,No Oficial,Media, 0.011667 
Deserción,2023,25799,Tenjo,No Oficial,Total, 0.024993 
Deserción,2023,25817,Tocancipá,Oficial,Transición, 0.035461 
Deserción,2023,25817,Tocancipá,Oficial,Primaria, 0.028563 
Deserción,2023,25817,Tocancipá,Oficial,Secundaria, 0.041384 
Deserción,2023,25817,Tocancipá,Oficial,Media, 0.021053 
Deserción,2023,25817,Tocancipá,Oficial,Total, 0.033128 
Deserción,2023,25817,Tocancipá,No Oficial,Transición, 0.008000 
Deserción,2023,25817,Tocancipá,No Oficial,Primaria, 0.001534 
Deserción,2023,25817,Tocancipá,No Oficial,Secundaria, 0.007233 
Deserción,2023,25817,Tocancipá,No Oficial,Media, 0.014085 
Deserción,2023,25817,Tocancipá,No Oficial,Total, 0.005833 
Deserción,2023,25899,Zipaquirá,Oficial,Transición, 0.050980 
Deserción,2023,25899,Zipaquirá,Oficial,Primaria, 0.042597 
Deserción,2023,25899,Zipaquirá,Oficial,Secundaria, 0.076059 
Deserción,2023,25899,Zipaquirá,Oficial,Media, 0.037152 
Deserción,2023,25899,Zipaquirá,Oficial,Total, 0.055552 
Deserción,2023,25899,Zipaquirá,No Oficial,Transición, 0.021864 
Deserción,2023,25899,Zipaquirá,No Oficial,Primaria, 0.015771 
Deserción,2023,25899,Zipaquirá,No Oficial,Secundaria, 0.010435 
Deserción,2023,25899,Zipaquirá,No Oficial,Media, 0.009728 
Deserción,2023,25899,Zipaquirá,No Oficial,Total, 0.013956 
